user_ID,unix_start_t,orig_lat,orig_long
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574736123,47.358425,-122.1146694
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574737009,47.3301848,-122.1559781
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574737331,47.2997785,-122.2550103
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574737454,47.2691013,-122.258471
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574737699,47.2493843,-122.2552329
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574737822,47.2279953,-122.2486976
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574738133,47.2033071,-122.2667151
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574738257,47.2024891,-122.2639196
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574738386,47.1987291,-122.2790993
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574738534,47.1957133,-122.2875966
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574738680,47.1723307,-122.2960806
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574738928,47.1626805,-122.3008395
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574739048,47.1597762,-122.3100664
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574740241,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574754144,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574766996,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574782545,47.1467207,-122.3152434
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574783771,47.1467207,-122.3152434
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574788860,47.1474503,-122.3151704
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574789162,47.1467207,-122.3152434
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574790276,47.1467207,-122.3152434
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574794058,47.1471491,-122.3162723
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574794395,47.1471763,-122.3154505
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574796259,47.1467207,-122.3152434
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574798899,47.1467207,-122.3152434
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574802085,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574802707,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574803256,47.1526613,-122.3121819
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574804168,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574804773,47.1474503,-122.3151704
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574806236,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574806538,47.1474503,-122.3151704
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574806840,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574808240,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574808844,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574810351,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574810848,47.1462111,-122.3154854
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574811157,47.1466891,-122.3163232
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574813878,47.1462111,-122.3154854
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574814502,47.1467207,-122.3152434
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574814986,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574820872,47.1472674,-122.3163677
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574823124,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574827502,47.1466891,-122.3163232
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574830862,47.1471491,-122.3162723
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574831164,47.1474503,-122.3151704
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574831614,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574839471,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574840675,47.1466858,-122.3165983
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574843078,47.1467207,-122.3152434
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574844293,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574845524,47.1467207,-122.3152434
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574846278,47.1477488,-122.309468
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574929526,47.1477969,-122.3096576
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574929928,47.1462111,-122.3154854
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574942131,47.1467207,-122.3152434
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574944983,47.1474503,-122.3151704
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574952171,47.1474503,-122.3151704
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574979909,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574981382,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574982048,47.147214,-122.3160116
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574982978,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574987594,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574989351,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574991446,47.1474503,-122.3151704
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574996653,47.1544325,-122.3436278
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574998542,47.1491123,-122.4355774
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574998695,47.1498811,-122.4359398
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574998826,47.1505537,-122.4380561
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574998967,47.1498875,-122.4359779
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1574999239,47.1520754,-122.4364696
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575000104,47.1553048,-122.4408675
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575000653,47.1548238,-122.3762553
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575001299,47.161047,-122.2894618
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575004315,47.1614075,-122.2893649
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575004616,47.1579271,-122.3159302
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575006263,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575006957,47.1471763,-122.3154505
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575007957,47.1466858,-122.3165983
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575008559,47.1473403,-122.3166114
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575017157,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575022836,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575029224,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575032228,47.1462111,-122.3154854
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575035961,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575036299,47.1471763,-122.3154505
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575039859,47.1474503,-122.3151704
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575040905,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575043500,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575046464,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575048306,47.1462111,-122.3154854
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575049939,47.1527934,-122.3117631
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575052916,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575053168,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575053638,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575053935,47.1472454,-122.3172948
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575055196,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575056104,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575057805,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575060006,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575062566,47.150733,-122.4353464
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575062713,47.1520754,-122.4364696
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575062846,47.1491123,-122.4355774
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575065925,47.1476779,-122.4253488
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575066227,47.1442922,-122.3537542
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575066620,47.1364292,-122.3580875
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575067959,47.1364292,-122.3580875
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575068346,47.1369119,-122.3583386
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575071304,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575071906,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575073431,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575076188,47.1472674,-122.3163677
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575077856,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575078507,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575080340,47.1471491,-122.3162723
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575081356,47.1462111,-122.3154854
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575082488,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575085538,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575103514,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575108561,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575109641,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575110013,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575143831,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575154144,47.1481899,-122.3123727
6db93f996408d398cebdb6ef77e68f88aaafc714d4ff05d914fcc4397eb8e94c,1575156396,47.1481899,-122.3123727
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554774611,47.9141361,-122.5606955
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554781624,47.6328316,-122.3851598
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554781885,47.6188789,-122.3594102
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554783120,47.632541,-122.384525
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554783724,47.6328961,-122.3855713
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554784637,47.6360878,-122.3700325
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554785375,47.633462,-122.3845575
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554788979,47.4707792,-122.3321529
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554791774,47.4799342,-122.2847401
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554791777,47.4799342,-122.2847401
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554796200,47.4799342,-122.2847401
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554797989,47.4917536,-122.2808249
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554798600,47.4785594,-122.2847685
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554800050,47.4781414,-122.2829498
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554800413,47.4799342,-122.2847401
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554801100,47.4799342,-122.2847401
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554802922,47.4782142,-122.2842189
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554804490,47.4782848,-122.2830532
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554804790,47.4782142,-122.2842189
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554815918,47.4636145,-122.2823511
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554816165,47.4491027,-122.208344
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554818061,47.3592787,-122.3109774
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554818704,47.3591588,-122.3099941
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1554935905,47.3112606,-122.3138111
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1555018749,47.3592787,-122.3109774
97c849caf2367a58377e946eb575484fc691e6eb7bb15ceeed48b72ff7d9c64e,1555019006,47.3582864,-122.31106
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553273795,47.0937219,-122.6268223
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553274037,47.1048866,-122.5817158
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553274528,47.2313201,-122.4386019
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553274769,47.2413827,-122.3937849
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553275010,47.2405735,-122.3409782
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553275309,47.3474836,-122.2935045
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553275675,47.4314535,-122.2728544
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553277669,47.3285783,-122.2950204
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553278033,47.2441833,-122.3526359
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553278519,47.1927171,-122.4635203
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553279001,47.123389,-122.5509893
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553279241,47.0825154,-122.6699328
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553387091,47.0832096,-122.6666997
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553387337,47.0945713,-122.6194343
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553387585,47.1023852,-122.5970696
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553387827,47.1134737,-122.5665379
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553388084,47.1607497,-122.4851717
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553388666,47.182797,-122.4638885
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553389052,47.1762305,-122.4631589
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553393827,47.1770179,-122.4671056
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553397769,47.1463087,-122.5089235
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1553398011,47.0953457,-122.6180723
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572803394,47.0829688,-122.6663902
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572803637,47.1080311,-122.5772248
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572803880,47.1309086,-122.5352724
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572804472,47.2368492,-122.5015145
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572804722,47.2804496,-122.5616484
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572804975,47.3800572,-122.6236946
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572805219,47.4500039,-122.6316437
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572805950,47.4819396,-122.6334571
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572806194,47.4632563,-122.6254968
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572807376,47.4514812,-122.6456386
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572808104,47.4350273,-122.6314072
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572808347,47.3837969,-122.6237534
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572808590,47.3187791,-122.5888784
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572808834,47.2774598,-122.5615448
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572809076,47.2579637,-122.5334022
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572809563,47.1568826,-122.4920004
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572809808,47.1223237,-122.5530352
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572810050,47.0955866,-122.6183815
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1572814060,47.0790161,-122.6819354
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1574282732,47.077119,-122.688926
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1574282985,47.1115264,-122.5705184
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1574287279,47.1633356,-122.4802364
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1574287523,47.1333547,-122.5302165
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1574287764,47.1144668,-122.5656233
d01a212a23148fa52244ce75d247e35d53f96cd6d8b353b0b3e37a873e955527,1574288007,47.077119,-122.688926
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1552422152,47.4355003,-122.3163493
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1552422165,47.4333275,-122.3059164
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1552422172,47.4332398,-122.3105274
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1552422252,47.4338589,-122.3042296
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1552422257,47.4285396,-122.295119
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1552422570,47.4355003,-122.3163493
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1552424829,47.4727479,-122.2065817
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1552450576,47.5651336,-122.0224265
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1552558005,47.5651336,-122.0224265
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1552744677,47.5651336,-122.0224265
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1552762900,47.5497585,-122.0213735
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1552771451,47.5362588,-122.0285562
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1553567382,47.5228765,-122.1988588
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1553767414,47.5652655,-122.022003
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1553813656,47.6502374,-122.1444619
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1553912886,47.6472618,-122.0867729
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1553912887,47.6472618,-122.0867729
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1554207926,47.5648882,-122.0221182
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1554342443,47.6657475,-122.1126592
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1554381513,47.5635696,-122.0263519
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1555148343,47.5647565,-122.0225416
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1555157466,47.5647565,-122.0225416
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1555505305,47.572343,-122.0255904
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1555671556,47.5604378,-122.0265414
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1556308420,47.6364003,-122.1434281
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1556308857,47.6389051,-122.1391254
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1556310801,47.6364003,-122.1434281
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1556311643,47.6370635,-122.1413082
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1556311802,47.629816,-122.1327551
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1556323828,47.6675229,-122.1270912
f32492e1387ee27bb34969fb5988bf48324408295372721b9bd7b4816a9cedf4,1556324793,47.6710792,-122.1244766
f98247efb013243c91c247aa6c6e119e71404a698005d1e3ee7654f17130cb25,1552522827,47.6515886,-122.3273974
